comments,ratings
"Big white fine-laced head shrinks slowly leaving dense lacing. Hazy yellow body with carbonation. Light, yeasty, grassy aroma. Dry light malty yeasty taste with grassy notes. Spicy, herbal notes, too. Nice, light, drinkable, not terribly complex. (0.3l draft at the brewpub.)",12
"Big creamy offwhite lasting head. Hazy darkish orange body. Milky neutral aroma. Sweetish-dry milky tobaccoish taste with grassy notes. Boring, and maybe a little spoiled. Should rerate. (0.33l bottle from some fleischerei in Goslar. BBD 2008-06.)",8
"Big offwhite head does not last. Deep reddish amber body. Roasty salmiak licorice aroma with peppery notes. Dry roasty straw and licorice taste. Starts off a bit acidic and neutral, then develops. Bitter papery aftertaste. It's all right. (0.5l bottle, souvenir shop, Goslar.)",11
"Medium coarseish shiny white lasting head. Deepish yellow body with light carbonation. Fruit floral aroma with sulphury notes. Malty straw taste with caramelly notes. Clean and smooth mouthfeel. Dry lemony grassy aftertaste. Quite nice. (0.5l bottle, Altstadtkiosk, Goslar.)",12
"Biggish coarseish shiny white lasting head. Yellow body with vigorous carbonation. Fine fruity floral aroma with sulphury notes. Dry-sweet chalky straw and fruit taste. Light, clean palate. Dry grassy aftertaste with oily notes. Overall harmonic, clean, and refreshing, if a bit on the light side. (0.5l bottle from Altstadtkiosk, Goslar.)",12
"Biggish white head doesn't last. Pale yellow body. Faint rubbery aroma. Dry papery caramelly chalky taste. Bitter aftertaste of dandelions. Thin sharpish mouthfeel. Made unpleasant by the ridiculous bitterness. (0.33l bottle at Truffel, Goslar.)",5
"Biggish coarseish shiny lasting white head rises out of the glass. Faint sweetish fruity aroma. Sweetish fruity perfumy taste with chalky straw notes. Clean, fresh. Dry faintly hoppy chalky aftertaste lingers. Highly drinkable and refreshing. Decent. (0.3l draft at Olympia, Goslar.)",12
"Big white lasting head laves lacing on glass. Hazy yellow body. Neutral chalky aroma with faint vegetable notes. Dry papery carroty taste with faint acidity. Mid-bodied. Aftertaste has faint spicy gingery notes. It's drinkable. (0.5l bottle at Brauhaus Wolpertinger, Goslar.)",9
"Big offwhite coarseish lasting head. Yellow body with carbonation. Head leaves lacing as it subsides. Clean bananaish and vaguely wheaty and yeasty aroma with chalky citric notes. Dry-sweetish mild wheaty taste with bananaish notes and fain citric, chalky traces. Overall a little mild, but still good. (0.5l bottle at Brauhaus Wolpertinger, Goslar.)",13
"Biggish white shiny coarseish lasting head. Yellow body with carbonation. Light straw and rubber aroma with vegetable notes. Dry watery grainy rubber and chalk taste. Thin-bodied. Sharpish mouthfeel. Aftertaste has vague hoppy traces with metallic notes. Some herbs, too. Not really very nice. (0.33l bottle at der Achtermann, Goslar.)",7
"Medium coarseish shiny beige lasting head. Hazy amber body with carbonation. Light herbal malty aroma. Sweetish floral herbal taste, with a kind of acidic tinge to it, and grassy chalky notes. Some coriander can be detected. Dry grassy yeasty vaguely fruity aftertaste. Sharpish mouthfeel. Not bad, but less taste than the helles version. (0.3l draft at Butterhanne, Goslar.)",12
"Big coarseish offwhite shiny head. Yellow body. Very little aroma. Sweetish grassy spicy taste with grainy notes. Dry chalky grassy aftertaste with lemony notes. A bit watery. Lacking in body. Charmless, boring. No obvious flaws. (0.3l draft at Hotell Gosequell, Goslar.)",11
"Big white head rises out of the glass in a volcano-lke cone which shrinks slowly into the faintly hazy pale yellow body. Light lemony-wheaty aroma with herbal notes and a thin acidic aspect. Mild and harmonic. Dry acidic grassy herbal spicy taste of wheat and flour with lemony notes. Light, harmonic, and balanced. Mid-bodied. Dry tart chalky aftertaste. The immediate impression is good, but the aftertaste a bit disappointing. Interesting, drinkable, and good, but could be more assertive. (0.3l draft at Hotel Gosequell, Goslar.)",13
"Medium offwhite head. Yellow body with carbonation. Malty, floral aroma. Decent and inoffensive. Dry-sweet roasty caramel and grain taste with buttery notes. Surprisingly full-bodied and more taste than expected. Clean, harmonic. Dry roasty vaguely metallic floral grassy hop aftertaste. Very similar to the pilsener, and also good. (0.33l bottle, Presse Buch, Lübeck Hbf.)",12
"Medium white head. Yellow body with carbonation. Grainy and buttery caramel aroma. Dry roasty grain and straw taste. with caramel notes Very clear and distinct. Harmonic. Dry grassy and floral hop aftertaste. Some residual sweetness. Surprisingly good. (0.33l bottle, Hotel Jensen minibar, Lübeck.)",12
"Biggish offwhite lasting head. Yellow body with carbonation. Faint clean malty aroma with grassy notes. Dry-sweet apple, straw, and chalk taste. Dry dandelion and chalk aftertaste. Quite well made. Better than expected. (0.33l bottle at Im alten Zolln, Lübeck.)",11
"Huge beige head settles slowly after vigorous pouring by waitress. Brown body. Firm earthy caramel aroma with peppery hop notes and licorice and wild berries. Clear, clean, and harmonic. Dry-sweet earthy straw caramel taste with licorice notes. Slightly watery. Dry papery peppery earthy caramel aftertaste. Not entirely typical. Good, though. (0.5l bottle at Buthmanns, Lübeck.)",13
"Big beige head rises out of the glass then shrinks slowly. Deep dark red barely translucent body. Vague fruity earthy aroma with notes of wild berries. Sweet delicately roasted toffee and malts taste with notes of wild berries and licorice. Dry peppery roasty licorice aftertaste lingers for a long time. Some alcohol heat. Very good! (0.3l draft at Buthmanns, Lübeck.)",14
"Medium beige head does not last. Deep dark brown barely translucent body with light carbonation. Earthy roasty aroma is slightly stale and dry with meaty notes. Dry roasty meaty earthy taste with licorice notes. A little watery, could use more body. Dry slightly metallic toffee aftertaste with faint chocolate notes. Some sweetness in the background. Taste improves dramatically once the beer is heated a little. Decent. (0.3l bottle at La Rusticana, Lübeck.)",12
"Big coarseish shiny white lasting head. Yellow body with light carbonation. Light grass and straw aroma. Dry grassy straw taste with grainy malt notes. Light to medium body. Bitter grassy aftertaste. Faint residual sweetness. Verging on watery, with a sharpish mouthfeel. A good and very clean pilsener. (0.4l draft at Altstadt Bierhaus, Lübeck.)",12
"Big shiny offwhite coarseish lasting head. Hazy orange body. Yeasty straw and malts aroma. Sweetish-dry slightly papery straw and malts taste with floral hop notes. Full-bodied, yet light, harmonic and clean. Dry floral hops and straw aftertaste. Soft, mild mouthfeel. Spicy. Very nice, and very drinkable. (0.3l wooden cask at the brewpub.)",14
"Biggish shiny beige lasting head. Deep dark red barely translucent body. Light roasty acidic aroma. Sweetish taste of raisins, licorice, and wild berries with a delicate dry burnt finish. Minty notes as well. Very harmonic and delicate. Very nice. (0.3l draft at If Kneipe, Lübeck.)",13
"Big white lasting head. Hazy deep orange body with carbonation. Earthy vegetable yeasty aroma with chalky ashen notes. Dryish chalky wheaty yeasty taste. Watery, slightly harsh mouthfeel. No body, doesn&#8217;t feel like a weizen. Dry aftertaste of carrots and ashes. Stale. Useless. (0.5l bottle, If Kneipe, Lübeck. Then rerated from 0.5l bottle at Butterhanne, Goslar.)",6
"Biggish coarseish white lasting head rises out of the glass. Pale yellow body with light carbonation. Very light straw aroma with hints of malts. Light sweetish mealy taste with straw and malts notes. Dry bitterish grassy aftertaste lingers. Nice, drinkable. (0.3l draft at If Kneipe, Lübeck.)",12
"Medium coarseish lasting shiny white head. Hazy yellow body with carbonation. Acidic yeasty grassy malty aroma. Dry mealy teasty grassy malt taste with lemony, earthy notes. Dry lemony grassy aftertaste lingers. Nice, and highly drinkable. Surprisingly bitter, though. Has real character. (0.3l draft at Schiffergesellschaft, Lübeck.)",13
"Big light beige lasting shiny head. Amber body. Light earthy malty aroma with notes of wild berries. Dry-sweet and faintly acidic taste of light malts and apples. Dry papery roasty caramelly aftertaste with faint fruitiness and light, peppery hops. Nice, and highly drinkable. (0.3l draft at Schiffergesellschaft, Lübeck.)",12
"Medium brown head. Opaque black body goes dark red at edges. Strong, firm acidic meaty roasty coffee aroma. Deep intense chocolatey smoky burnt wooden taste with notes of whiskey and alcohol. Very harmonic. Soft, velvety smooth mouthfeel. Some alcohol heat. Sharpish smoky edge throughout. Long, dry, lingering wooden perfumy smoky aftertaste. A real winner. Very, very good. (0.3l cask at the brewpub.)",17
"Medium offwhite lasting head leaves fine lacing on the glass. Chestnut brown body with carbonation. Strong fruity wooden caramel aroma is incredibly harmonic. Dry-sweet elderberry and fruit taste with wooden caramelly notes. Dry dandelion, wood, and flowers aftertaste. Very, very good. (0.1l draft at brewpub.)",16
"Small white head. Copper body with light carbonation. Strong aroma of tropical fruit, honey, and resin, all from the hops, I suspect. Clear, clean, and harmonic. Sweet, deep fruity earthy malt taste with honeyish resiny notes as well as some wood and perhaps a little alcohol. Chalky pea notes. Bitter dandelion and fruit aftertaste. Excellent! (0.1l draft at the brewpub.)",15
Small offwhite head. Hazy deep amber body. Smoky stale aroma with roasty coffee notes. Dry-sweet smoky wooden roasty taste with chocolatey notes. Dry long wooden earthy roasty aftertaste lasts for a long time. Very nice. (0.1l draft at the brewpub.),13
Small offwhite head. Deep dark red barely translucent body. Fruity smoky burnt buttery aroma with chocolate notes. Stale earthy chocolatey (black nougat) taste with burnt fruity notes. Soft mouthfeel. Dry smoky nougat aftertaste with lingering smoke notes and some perfume. Nice. (0.1l draft at the brewpub.),13
"Small white head. Slightly hazy pale yellow body. Fruity stale banana aroma. Dry-sweet mealy yeasty fruity banana taste with honeyish notes. Dry mealy fruity aftertaste, kind of faint. Light, drinkable. I'm probably meant to say it's seductive, but it isn't really, just nice. (0.1l draft at the brewpub.)",13
"Medium lasting offwhite beigeish head. Hazy amber body. Fruity malty strawberry aroma. Sweet fruity malty strawberry taste with caramel notes. Dry peppery fruity stale aftertaste. Nice. (0.25l draft at plan b, Copenhagen.)",13
"Big offwhite shiny lasting head. Copper body with very light carbonation. Thin grainy chalky straw aroma with earthy notes. Dry-sweet honeyish grain and malts taste, very soft and harmonic. Light roastyh caramel. Some sweetness. Dryish earthy peas aftertaste with chalky notes. Light, pleasant, not entirely to type. (0.25l draft at plan b, Copenhagen.)",13
"Medium dark brown coarse head fizzes and shrinks. Opaque black body goes dark brown at edges. Deep earthy chocolatey aroma, kind of light, with burnt notes. Sweetish mild taste of earthy honey and chocolate. Some licorice and soy sauce as well. Aftertaste has burnt minty notes. A bit salty. Lightly dry aftertaste. Delicate, harmonic, and easy to drink. Very nice. (0.6l bottle from Nørrebro Bryghus.)",14
"Huge offwhite lasting head. Deep amber body. Intense oily hop aroma of citrus and passion fruit. Intense, almost violent, taste of toffeeish burnt almonds and citric passion fruit with minty notes. Some honey as well.. Literally bittersweet. Oily, sticky mouthfeel with considerable alcohol heat. Some chalkiness. Burnt orange aftertaste. Leaves sticky sugar on lips. Powerful, but still definitely drinkable. Complex, and, in some senses of the word, harmonic. (0.25l draft at Nørrebro Bryghus.)",16
"Medium brown head does not last. Opaque black body. Acidic burnt chocolatey aroma. Sweetish soft burnt licorice taste. Smoky burnt licorice starts immediately and lasts all the way through, lingering for a long time; wonderfully clear and distinct. Dry chocolatey notes in aftertaste. Very very good. (0.25l draft at Nørrebro.)",16
"Medium offwhite head of unevenly sized bubbles. Deep amber body. Syrupy fruity alcoholic aroma with yeasty bready notes as well as roasted almonds. Intense toffeeish fruity spicy taste with orangey alcohol notes. In fact, a bit like an orange liqueur. Sweet, but not cloying. Slightly oily mouthfeel, with considerable alcohol heat and sharpness. Dry peppery bready fruity aftertaste. Powerful, and a bit neutral. Could have had more depth. Could also have hidden the alcohol better. Still nice. (0.25l draft at Nørrebro Bryghus.)",14
"Small offwhite creamy head. Hazy deep orange body with light carbonation. Mealy yeasty citric peach aroma, quite strong, with orangey notes. Dry aciidic mealy citric orangey taste. Sharpish, tart mouthfeel. No real afteraste, it just disappears, leaving the tart sharpness. Nice. (0.25l draft at Nørrebro Bryghus.)",12
"Small white head. Hazy yellow body. Spicy fruity herbal aroma, very complex, a real bitches brew of spices. Dry-sweet powerfully spicy herbal taste with fruity yeasty notes, as well as some oranges. Carbonates in the mouth. Complex and harmonic. Quite sweet. Fresh and drinkable, very nice. (0.3l draft at Lord Nelson, Copenhagen.)",15
"Medium offwhite lasting head. Slightly hazy light brown body. Smoky roasted almonds aroma with malty caramel notes. Dry peppery acidic caramelly taste. Thin-bodied. Sharp mouthfeel, not sure why. Smoky tobaccoish notes and some ash. Soapy. Light infection? It's ok, but not really very good. Should rerate. (0.3l draft at Lord Nelson, Copenhagen.)",8
"Smallish offwhite head. Hazy deep orangey body. Deep fruity strawberry aroma with grassy notes. Sharp, deep fruity strawberry taste with sweet metallic notes. Some barnyard, too. Typically Belgian, with peppery soft metal notes. Very nice. (0.5l bottle from the Cracked Kettle, Amsterdam.)",14
"Hardly any head, just a thin deep dark brown film. Intense deep black chocolate aroma with pine and mint notes. Intense massive chocolate mint and pine taste with coffee notes. An overpowering and uncompromising onslaught of black taste. In fact, I need water after 2 sips. Quite a bit of alcohol heat. Vaguely citric burnt notes and used coffee beans. Very unusual, very intense, and hard to drink. Interesting, though. (0.375l bottle from gr0ve.)",15
Thin dark brown body. Opaque black body. Dry chocolatey and coffeeish aroma with burnt notes and some grassy hops. Dry roasty burnt chocolate and coffee taste. Sharpish with quite a bit of peppery heat. You can feel the chili. Very nice. (0.5l bottle from gr0ve.),15
"Medium beige head. Deep dark red barely translucent body. Intense deep rich malty raisiny aroma with fruity notes. Deep, intense sharp firm malty minty taste with caramelly licorice notes. Dryish grassy intensely malty aftertaste with notes of crackers. Just excellent. (0.355l bottle from gr0ve.)",17
"Big offwhite head. Reddish amber body with carbonation. Sugary earthy peas aroma with fruity notes. Vivid and harmonic. Dry-sweet earthy dusty peas taste with fruity musty notes. Light body. MIld, dusty mouthfeel with lingering astringency. Dry dusty citric peas aftertaste with earthy notes. Nice, but a bit watery for all that flavour. &#40;0.5l bottle, Centra, Oslo. Rated it twice; same score both times.&#41;",13
"Small white head. Deep yellow body. Fruity chalky citric aroma. Fruity sweetish chalky grainy taste with grassy hop notes. Dry citric grassy hop finish. Nice, gentle, drinkable, but perhaps not terribly exciting. Could do with some more flavour. (0.5l bottle from KnutAlbert.)",13
"Huge offwhite coarse shiny lasting head. Hazy yellow body. Sharpish peppery fruity aroma with softly metallic powdery yeasty notes with some barnyard. Intense dry-sweet yeasty fruity chalky barnyard taste with metallic notes. Bitter grassy malty banana fruit aftertaste. Very nice, but a bit too bitter and harsh. (0.75l bottle from BeerMania, Brussels.)",14
"Medium coarseish white head. Hazy deep yellow body with light carbonation. Sweetish tropical fruit aroma with wheaty yeasty light peppery notes. Light sweetish fruity peppery taste with lots of carbonation in the mouth. Light soft metallic barnyard background. Faintly wheaty, and some grassy hops. Very nice. (0.75l bottle from the Cracked Kettle, Amsterdam.)",15
Big offwhite head. Deep red body. Light caramelly floral aroma with earthy resiny notes. Delicate and harmonic. Dry-sweet roasty caramel and toffee taste with earthy floral notes. Soft mild smooth mouthfeel. Mid-to-full body. Dry floral citric earthy aftertaste with caramel malt notes. Weirdly reminiscent of Fuller's ESB. Nice. &#40;0.5l bottle bought in .dk. This is a combination of two ratings.&#41;,13
"Huge yellowish lasting brown head. Opaque black body goes deep dark red at edges. Roasty burnt coffee and chocolate aroma. Clean and harmonic. Dry-sweet minty chocolatey coffee taste with roasty, burnt notes. Again harmonic and clean. Some light acidity. Soft mouthfeel. Dry, peppery, lingering coffee and chocolate aftertaste. Very nice indeed! (0.75l bottle from KnutAlbert.)",16
"Barely any head, just an uneven white film. Pale yellow body. Light perfumy peas and malty aroma, slightly artificial. Sweetish perfumy corn and artificial sweetener taste. Watery. Grainy artificial perfumy aftertaste, again with artificial sweetener. If I seem to have used the word &quot;artificial&quot; a lot, that is no coincidence. This is not beer. No malt, hops, or yeast were harmed in the production of this drink. I'm sure they used water, though. (0.33l bottle from KnutAlbert.)",4
"Big darkish brown lasting head. Barely translucent dark brownish red body. Aroma is a strange mix of cocoa, apple, and licorice. Dry light licorice and cocoa taste with notes. Sharpish mouthfeel. Aftertaste is dry, dusty, powdery, and peppery with lingering chocolate notes. Nice! (0.33l bottle from KnutAlbert.)",14
Small coarseish light brown head quickly disappears. Nearly opaque black body goes deep dark red at edges. Light roasty licorice malts aroma with perfumy notes. Dry-sweet salty licorice (salmiak) taste with dense malty chocolatey notes. Very nice. (0.33l bottle from KnutAlbert.),14
"Biggish coarseish offwhite head does not last. Hazy deep yellow body with light carbonation. Fruity aroma with delicate barnyard notes and some acid and light pepper. Dry acidic taste with peppery lemony barnyard notes. A bit watery and sharpish. Very thin-bodied. Clearly infected. A pity, because the aroma had promise. Should rerate. (0.5l bottle from KnutAlbert.)",6
"Small white head. Yellow body, slightly hazy due to particles. Rich malty aroma with fruity honey notes and a touch of toffee. Dryish and sweetish taste of tobacco and light malts with fruity milky notes. No real aftertaste; just fades out quite quickly leaving a watery lightly metallic aftertaste. Nice, in a kind of mellow way, and probably a little bit old. (0.5l bottle from KnutAlbert.)",11
"Huge shiny offwhite coarseish head. Yellow body with light carbonation. Spicy fruity banana aroma with sharpish soft metallic notes. Deep floral spicy fruity metallic taste with licorice and grass notes. Oily citric notes as well. Very nice, and extremely Belgian. (0.33l bottle shared with gr0ve.)",14
"Small light brown head. Deep red body. Deep sweetish malty wild berry aroma with spicy pepper and raisin notes. A touch of cinnamon, too. Sweet earthy caramelly cinnamon and licorice taste with raisin and chocolate notes. Light sweetish watery mouthfeel. Very good. (0.33l bottle shared with gr0ve.)",15
"Medium beige head.  Hazy opaque deep brown body with small visible particles and carbonation.  Funky vinuous dried fruit aroma with roasty spicy honey notes.  Dry-sweet roasty spicy honey taste with caramelly wooden notes.  Mid-bodied.  Mild, soft mouthfeel, slightly fizzy.  Dryish honey and dried fruit aftertaste with cardamom and chocolate notes.  Nice.  Highly drinkable, harmonic, well balanced, and at the same time interesting. &#40;0.75l bottle, wine monopoly, Vika, Oslo.&#41;",14
"Small offwhite head. Deep orange body. Grainy straw and burnt caramel aroma, deep and harmonic, with notes of peas. Deep sweet pea and grain taste with fruity straw and caramel notes. Quite light in taste, but very nice. Subdued, yet powerful. (0.5l bottle from Systembolaget, Charlottenberg.)",15
"Biggish offwhite head. Slightly hazy amber body with light carbonation. Poweful grapefruit hop aroma with oily grassy chalky notes. Dry fruity citric malty taste with metallic, grassy, chalky notes. Long bitter chalky grass lingering aftertaste. Very powerful. Really liked thisl (0.5l bottle shared with gr0ve.)",16
"Small white head quickly disappears entirely. Pale yellow body with carbonation. Rich apple aroma with chemical notes. Sweet rich metallic apple taste with powerful honey finish. Alcoholic background all the way through. A bit chemical. Well. It's drinkable, but I can't see myself drinking this again. (0.75l bottle shared with gr0ve.)",10
Biggish light brown head. Deep red translucent body. Sweet fruity caramel and wild berries aroma with banana notes. Dry-sweet earthy caramel taste with roasty almond notes and again some banana. Slightly stale. Nice. (0.33l bottle shared with gr0ve.),13
"Small white head quickly disappears. Pale yellow body. Rich apple and sulphur aroma. Rich dry rubbery apple taste with sulphur notes. A bit one-dimensional. Decent, but not something I'd drink a lot of. (0.75l bottle from Centra, labelled &quot;Liersider&quot;.)",10
"No head. Yellow body with very light carbonation. Apple aroma with strong metallic wood character. Dry-sweet mealy apple taste with acidic sharpish wooden notes. Aftertaste is bitter apples with metallic alcohol notes. Not bad, and definitely has character. (0.5l bottle from the wine monopoly.)",12
"Small white head. Hazy brownish orange body. Fruity earthy hop aroma with notes of peas and bubblegum malts. Dry-sweet spicy wooden caramel malt taste with a crisp, clear burnt background. Fruity. Harmonic and balanced. Very nice and drinkable. (0.5l  bottle from Knut Albert.)",15
"No head. Very pale yellowish body. Acidic metallic wooden aroma with vague pear and barnyard notes. Sweetish watery pearish taste with rounded wooden notes. Harmonic. Nice, but a bit neutral and boring. (1l bottle from Centra.)",11
"Big beige lasting head. Deep dark red translucent body with carbonation. Sweetish caramelly wooden aroma with acidic notes. Sharpish caramelly wooden taste with spicy, peppery notes. Some residual sweetness. Sour metallic vinuous aftertaste lasts forever. Very nice, and more drinkable than the cru. (0.25l bottle shared with gr0ve.)",14
"Small white head quickly disappears entirely. Lovely deep golden body with light carbonation. Light wooden apple and cork aroma, very clear and harmonic. Sweetish-dry spicy apple taste with wooden cork notes. Delicate in a way, yet sharpish and powerful. Very nice. (0.75l bottle shared with gr0ve.)",15
"Small offwhite head. Hazy dark red-brown body. Slightly acidic pumpernickel aroma with mealy chocolate notes. Earthy oat biscuit notes. Powerful acidic roasty rye taste with earthy chocolate notes. A bit stale. Acidic-dry aftertaste. Very little hop presence. Nice, and different. (0.5l bottle shared with gr0ve.)",13
"Medium offwhite head quickly shrinks to a thin little head which stays for a long time. Amber body with light carbonation. Light malty fruity floral hoppy aroma, very harmonic. Some strawberry notes. Sweet fruity malt taste with a dry edge in the background. Quite a lot of flavour, and full-bodied. Floral hop notes. Dry dusty caramel malt aftertaste with long lingering strawberry end. Strawberry taste settles in the mouth as you drink and develops a bubble-gum like quality. The beer is maybe overall a bit sweet, but still very nice. (0.5l draft at the brewpub.)",14
"Big white head of unevenly sized bubbles does not last. Leaves lacing on the glass. Orange body with light citric fruity aroma. Light, delicate citric grainy taste with fruity lime hop notes. Mealy. Light maltiness and some grass. Traces of peppery hops in the aftertaste. Slightly watery. Important not to drink it too cold, as the flavour is almost entirely lost then. Nice, drinkable. Probably a great summer beer. (0.5l bottle from Fenaknoken.)",13
"Medium offwhite head of unevenly sized bubbles does not last. Yellow body with light carbonation. Light apple and malt aroma. Dry watery apple-and-malts taste with notes of straw. Some sweetness. Aftertaste has grassy cardboard notes. Bitterness settles in the mouth as you drink. Very low on taste overall. Boring, but drinkable, with little in the way of off tastes. (0.5l can, Centra.)",9
"Big shiny white coarse head. Yellow body. Oily malty aroma with grassy notes. Dry grassy malty taste with notes of straw and oil. Some residual sweetness. Very clean and harmonic. Not terribly complex. Subtle. Nice, drinkable. (0.5l bottle from Systembolaget, Charlottenberg.)",11
"Huge offwhite lasting head. Slightly hazy deep orange body. Intense spicy banana aroma with fruity notes and licorice. Sweet fruity licorice taste, slightly stale. Sharpish mouthfeel. Some alcohol heat. Milky tobacco notes with some chalk and ash. Maybe a bit old, or poorly stored? Good, but disappointing. (0.33l bottle from Systembolaget, Charlottenberg. BBD 2010-04. Wonder if this shop really treats its beers well.)",13
"Medium pink head. Deep ruby red body. Sweet yoghurty cherry aroma with perfumy candy notes. Dry-sweet yoghurty cherry taste with notes of wood and candy. A little artificial, and also a little watery. Sharpish mouthfeel. Long, lingering cherry yoghurt taste. (0.25l bottle, Systembolaget, Charlottenberg.)",12
"Big pink head does not last. Deep red ruby body. Wooden yoghurty cherry juice aroma with a sharpish quality to it. Dry tart wooden metallic cherry juice taste with yoghurty notes. Sharpish mouthfeel. Thin-bodied. Long, intense acidic grainy metallic aftertaste. Not really bad, but not good, either. (0.33l bottle from Systembolaget, Charlottenberg.)",12
"Big yellowish beige lasting head. Deep translucent ruby red body with light carbonation. Sweetish wooden fruity caramelly aroma with earthy, nutty notes, rather faint. Traces of hops. Dry earthy wooden taste with some fruity caramel. Quite a bit of peppery hops. Some roastiness. A bit metallic and watery. Not bad, but too watery. (0.5l bottle from some shop in Charlottenberg.)",11
"Big shiny dark brown lasting head. Deep dark red barely translucent body with light carbonation. Roasty earthy aroma with notes of caramel with traces of something meaty. Dry-sweet delicate roasty caramelly taste with earthy, faintly metallic notes and some peppery hops. Carbonates in the mouth, thus interfering a bit with the taste. Medium body. Long, dry earthy meaty aftertaste with chocolate and coffee notes. Very harmonic. Leaves sticky sugar on the lips.  <p>Pouring more quickly to get a bigger head releases more CO2, and gives a smoother mouthfeel with less carbonation. The taste also becomes more prominent then.  <p>A subtle, understated beer with considerable charms. I like it! (0.5l bottle as a gift from Jirka K.)",15
"Medium yellowish beige head. Deep dark red barely translucent body. Earthy licorice malts aroma with fruity notes. Strong peppery hops fill out the background. Dry peppery earthy roasty taste with fruity malty notes. Licorice, too. A bit soapy. A touch watery, but the taste is so wonderfully clear and distinct it doesn't matter. Sharpish mouthfeel. Some sweetness. Dry ashes, earth, and licorice taste lingers. Very good! (0.355l bottle from Systembolaget, Charlottenberg.)",16
"Medium beige head with unevenly sized bubbles. Deep dark translucent red body. Earthy fruity aroma of wood, toffee, and wild berries. Dryish metallic grainy licorice toffee and wood taste with peppery hop notes. Some sweetness. Soft, velvety mouthfeel. Very harmonic and balanced. A bit watery. Somewhat reminiscent of soft drinks. Not at all bad. &#40;0.5l bottle from Systembolaget, Charlottenberg as Zlatopramen Half&#8217;n&#8217;half. Rerated as same.&#41;",12
"Big offwhite head. Yellow body with suspended yeast particles. Light malty grassy aroma. Dry grassy malty taste with fruity resiny hop notes. Full-bodied. Soft, mild mouthfeel. Notes of dandelion, peppery hops, and a long, lingering citric bitterness. Some grain in the aftertaste, too. Very nice. An excellent pilsener. (0.75l bottle from Isola della Birra, Milan.)",13
"Big offwhite head. Yellow body. Malty, grainy aroma with notes of apple and rubber. Sweetish dense malty grassy grainy taste with rubbery apple notes and traces of sulphur. Chalky. This is surprisingly good. Nice session beer. (0.5l can from Systembolaget, Charlottenberg.)",12
"Medium offwhite head. Yellow body. Rubbery grainy aroma with grassy notes. Dry chalky grassy taste with some sweetness with notes of straw and grain. Some rubber, too. Clean, clear taste, very refreshing. Not very complex, but surprisingly good. This is a quality beer. (0.5l bottle from Systembolaget, Charlottenberg.)",13
"Medium creamy offwhite lasting head settles quickly, forming a sharp line against the chestnut brown body. Rich malty fruity aroma with metallic notes. Dry milky earthy stale malt taste with roasty metallic notes. Some maize as well. A bit watery. Sharpish mouthfeel. Quite fizzy. Overall a bit articial. (0.44l can, Coop, Ballycastle, Northern Ireland. Rated twice.)",10
"Coarse offwhite head disappears quickly. Deep yellow body with light carbonation. Stale powerfully fruity aroma with earthy, metallic, peppery notes. Sharpish dry-sweet intensely fruity taste with notes of licorice and peppery hops. Dry lingering spicy aftertaste. Nice, but a bit dense and lacking in freshness. (0.33l bottle at eyecon, Kastrup airport.)",13
"Medium offwhite coarse uneven head does not last. Deep rich brown body with carbonation. Light unclean caramel and corn aroma. Dry-sweet roasty sugary caramel taste, kind of artificial. Smooth, almost slick, mouthfeel. Mid to light body. Unbalanced. Burnt, sugary taste lingers. Did not like this. (0.5l can, Dunnes Stores, Dublin.)",8
"Biggish creamy beige everlasting head. Deep dark red translucent body. Meaty smoky aroma. Dryish smoky chocolatey burnt taste. Mid-bodied. Sweetish background. Dry peppery hops. Quite nice. (0.47l draft, Porterhouse Temple Bar, Dublin.)",14
"Medium beige creamy everlasting head. Barely translucent deep dark brownish red body. Faint cocoa powder aroma. Dry, slightly watery, cocoa powder taste with hoppy notes and a metallic background. A little coffee. Nice, but unremarkable. (0.2l draft, Porterhouse Temple Bar, Dublin.)",12
"Thin creamy offwhite everlasting head. Body is reddish brown. Light aroma, mostly malty with peppery hops. Watery metallic malty taste with a dry mealy edge. Roasty grainy aftertaste, quite long. Peppery hops. Nice, but not their best. (0.2l draft, Porterhouse Temple Bar, Dublin.)",12
"Thin white film of a head. Yellow body. Dry grassy malty aroma with an underlying sweetness and resiny, mealy notes. Very dry grassy straw taste lingers. Grainy notes, chalk, a little rubber. Nice, not entirely typical. (0.2l draft, Porterhouse Temple Bar, Dublin.)",13
"Thin white head. Faintly hazy yellow body with carbonation. Light floral aroma. Dry (and somewhat sweet) floral mealy honeyish taste with fruity notes. Dry mealy aftertaste, mostly floral. Nice, light, tasty. (0.5l bottle, the John Hewitt, Belfast.)",13
"Big offwhite shiny coarse head shrinks quite quickly. Light brown body with carbonation. Peppery, rubbery malty aroma. Dry-sweet rubbery malty taste with earthy, wheaty notes. Some fruitiness, too. Soft, rounded mouthfeel. Slightly stale. Not bad, but not a great beer. (0.5l bottle, Coop, Ballycastle.)",12
"Small offwhite coarse head. Rich deep brown body. Faint earthy caramelly aroma. Watery fruity caramelly taste with wooden, peppery notes. Somewhat earthy, with traces of peas. Aftertaste dry. Nice! (0.47l cask at the John Hewitt, Belfast.)",12
