comments,ratings
I have used this a couple times now and it seems to be working well. It came packaged good and all the light bulbs went in easily. I have figured out the timer and it works very well. I love that it has a fan for drying regular polish as well. Both of my hands fit into the system. I noticed that the wattage on this one is higher than the one at my local salon. I feel this is a good product.,5
Its awesome to be able to let your expensive nail poolish last so much longer then it normally would. Buy it,5
"This is a cheap conditioner.  It is what it is, so I am giving it three stars.  There aren't really any super horrible ingredients from what I can see.  They're not all great, Behentrimonium Chloride can be irritating and can be flammable in high enough concentration...but it is a common ingredient in cheap conditioners and generally considered safe.  No parabens in here, so I give it that.The scent is ok, not fabulous.  It makes your hair feel softer than without it, so for the super cheap price it is worth it.",3
"After getting gel nails at a salon and paying a ton for them, I ended up purchasing my own supplies on Amazon.  This light is great for all types of polish.  When I polish my 10 yo nails, even regular polish will last for at least a week, if not more, thanks to this light.  Without the light, we were lucky to get through one day.  Shipping was great, and all arrived in working order.",5
"my hair is dry,natural wavy,fine colored hair, after shampooing my hair the 4th time my hair felt heathy,. it did, it wasn't dry looking anymore, my hair seemed to hair body in it,the color I paid to have in it was more translusent,my hair was easir to comb and style, I love this shampoo,it actually did what it said, put mosturre back in my hair made me feel younger, thank you for a true honest product..you'll love this shampoo,.. give it a try...what do u have to lose?",4
"I really like this product. No, it's not an injection. I agree the marketing is a bit confusing. You will NOT get the results of an injected product with a topical product. So you have to have realistic expectations. That said, Argireline can reduce motion and softens wrinkles. (Reduce, not completely freeze or eliminate.)I've reordered this product and don't want to be without it! I bought it because of the 20% Argireline. I can't afford Botox and would rather skip the injections. It may take a while to ""build up"". I think I noticed results after a couple weeks. I use the product only on my forehead and I layer applications. This product is a bit thick and feels sticky at first, but it soaks in quickly and very cleanly. So I put one layer on my freshly washed face and let it dry. I add another thin layer and let it dry. Sometimes I'll add a third layer just focusing on the forehead ""11s"". Then I can put moisturizer over. This is all for a.m. application, and keep in mind that I have very strong ""frown muscles"". It doesn't completely freeze my forehead, but it definitely softens the ""frownies""!!! I honestly notice a difference.Though I do multiple applications, I do only focus on my forehead, so one bottle still lasts a couple months. I use Porcelain Skin's Skin Firming Activating with DMAE, Alpha Lipoic Acid, Vitamin C, and Hyaluronic AcidB00A7LPEMGon the rest of my face.With these products, as well as alternating Tretinoin cream and a glyocolic cream at night, my skin is looking good!",5
Not really impressed. It's too small and hard to get it all out of the tube. I've switched to Coastal Scents primer which is just as good as Urban Decay but costs considerably less and is easier to squeeze out of the tube.,3
"An ulta store recently opened up where i live and i bought this nyx eye shadow primer at the nyx section. i tried it shortly after i bought and WOW, this is another amazing primer. my eyeshadow stayed put and didn't smudge and crease and since this is another reasonably priced eye primer i'm now in love with, there's no need for me to shell out $30 for an eye primer.",5
These work great. I mean I didnt have to buy the Konad brand but I do like it and use it a lot,5
"I usually use Nivea for Men products when I wash my face.  I gave this Dove face wash a try to see how I'd fare with a competitor's product.  In all, it cleans well, but I'm not thrilled with the fragrance.The product comes out of the tube as a white creme.  It washes well and rinses easily, leaving my face feeling clean and refreshed, not stripped or dry.  I give it high marks as a daily face wash in that respect.However, it smell almost exactly like the Dove bars that my wife uses, a sort of perfumey, floral scent.  I don't know why Unilever decided to use that fragrance in a man's face wash.  Don't get me wrong.  It's not as though it leaves you smelling like perfume afterwards.  But, when you're washing your face, it's like sticking a Dove body bar under your nose.  That isn't exactly something that I look forward to in the morning when I'm waking up, especially coming from the more refreshing scents I'm used to in the Nivea for Men products.I'd recommend this for its cleaning properties, but make sure you can stomach the fragrance.",4
"Decent quality brushes for the price.  I've been using them for a few weeks now and don't notice any stray brush hairs in my make-up which is always nice.  I bought this mainly for the eye brushes, specifically the angle brush which I use to apply a very nice, narrow line of cream eyeliner into my lashline.  It's works great.",4
"I've been using this foundation for a few years now, I generally like the way it looks on my face but it has a way of making it into the wrinkles on my forehead if I don't apply correctly or too much. They really stand out, with out or without primer, bb cream does a better job than primer, and it's not like my wrinkles are visible without make up, all I have are 3 lines on my forehead, this plus powder make them oh so obvious, thats why the 3 stars. It does do what it says it does as far as the looking good in any light and in pictures and I do keep buying this product, and I will try the other things in the photo ready line. If you have fine lines on your face I don't think you'll like this foundation.",3
"I'm 55 and have had acne for my entire adult life. Unfortunately, adults get left behind in the acne product market. This is a terrific daily skin wash that does not dry out my skin. I've used it for a few days and I'm absolutely sold on its efficacy as well as its ability to do its job and not strip me of all my much needed moisture.I highly recommend this to any adult who is looking for a daily wash product for acne prone skin. The best product I've tried; I'm very pleased with it.",5
"After lugging my full-size dryer on a trip this past weekend, I decided it was time to look for a travel dryer again. Found this one here and just received it. What a surprise! It's like a mini version of my full-size dryer, same heat settings and nearly the same blowing power. The product description omits what the instruction guide says, which is that it's 1000 watts. But don't let that fool you. I just returned an 1875-watt Conair model that I purchased at Target; this little BaByliss is far superior. Blows very well and has better heat. Plus, it's tiny! It seemed to me that the little red BaByliss sold here on Amazon is even smaller, maybe too small, so I chose this model. It's still smaller than I expected, but it will work fine. I've had travel dryers before, but never one like this BaByliss. It costs more than many others listed here, but it's well worth it to me if it does a good job on my hair and fits neatly in the suitcase.",5
"Is this a moisturizer with sunscreen or a sunscreen with moisturizer? I wasn't sure. The drug facts and directions make it clear it is a sunscreen which should be reapplied every two hours. I am not accustomed to using moisturizer that frequently so I called customer service. They told me that it was a moisturizer with sunscreen and the package reads the way it does due to FDA regulations regarding sunscreen.So I pumped some of the thick, white cream out of the container and applied it. It goes on smoothly but has a fragrance that reminded me of baby shampoo. It did linger but was not overwhelming although I prefer unscented products.I think this is a terrific sunscreen with its generous SPF 30. However it failed as a moisturizer. My skin actually felt drier than before. Nor did I observe improvement in the remaining six of seven signs of aging. The expiration date on my container was 09/2015.Olay generally makes good skin care products. I did like the consistency and the high SPF. The pump bottle is cute, a bit chubby but still appealingly modern. It protects the product from contamination which is a definite plus. But for whatever reason, my skin appears to be resistant to its moisturizing properties. That makes it a no for me.",3
"Can't wait to use these! They are such pretty little pearl like gems in different sizes. Not very many in each side but for the price, it's good. You do have to wait a long time for delivery but they still came before last day promised.",4
"Throw away your curling iron and the burns that accompany it! The heat stick curls hair, never burning it or you. Even those of us who are all thumbs when it comes to this sort of thing can achieve dramatic results. Buy this!!",5
"They may look nice but don&#8217;t be fooled. They are not soft in fact they are stiff and itchy, and they shed, the bristle fall out all over your face.",1
"I know the price isn't that expensive, however for this flimsy piece of fabric, I expected a little more quality to it. Also, the back looks like the dye wore off in some spots.",2
"This product dries fast and maybe works, but I am not wiling to give it more timeas my nails, especially the white part of my nails turned like a very light yellowish or tanish color.It definitely did something to my nailsI am sticking to my original hard as nails solution",1
"Ooooo how silky my winter skin is!!!  This is by far best non-greasy healing lotion!  Faintly smells, so my hubby can use it on his mechanic dry, cut, split, hands as well.  I use it EVERYDAY when I get out from the shower, from neck to tip toe!  With no build-up, I always look forward to my next session with it!  I faithfully massage it in nightly as well and it helps my skin feel smooth as a babies bottom and I still feel extremely soft after a shower! Such a quality product. I highly recommend it! I can't wait to see what it does to my skin in the summer after a long day at the pool! Amazon offers an incredible value!",5
"I am a makeup beginner and these brushes helped me in my journey to more daring things, like wearing foundation. They are very soft and easy to use. Very well made. I would recommend these to anyone who is not able to buy one single brush for 35 dollars (like me).",5
wow i really liked this product..i never paid much attention to my eye brows but all my friends were using it...i was surpassed how much it high lighted my eyes,5
"I was looking at another product for covering up thinning hair and a reviewer suggested this product instead. It's cheap and tiny so it was definitely worth a try. I have used it twice and both times I thought it did a good job of covering up the shiny scalp areas and making the thinning areas look fuller. I also thought my oily hair wasn't oily while using this item. I think the type of brush you use is critical here. I couldn't find anything that I currently own nor at the store so I just used my razor's cleaning brush to apply, which worked fine. I am going to try other brushes to see if I get better results since I want a darker or more intense effect. Now, I have natural dark brown hair, but I currently have highlights going on so my hair is different shades all over. This is a dark brown so it just looks like my roots are a little lighter than they are. I am tempted to try the black color to see if that gives me the intensity I want. Overall, no one seemed to give my hairline a second glance and it made me feel more confident and...isn't that what's important here? Two thumbs up!",5
"Williams Lectric Shave Electric Razor Pre-Shave Original, 3 fl oz, definately makes an annoying choir a little easier. I've never been a huge fan of electric razors, because I haven't found any brand that gives me as good a shave as I get from even a cheap blade. Its been my personal experience that most electric shavers leave lots of stuble and it's hard to get a clean shave under the chin and throat area. For me, it usually requires more time to get a clean shave with an electric razor than is required when using a disposable razor. Williams Lectric Shave allows me to get a smoother shave when using an electric, but its smell, while not offensive, is almost overpowering.Please rate this review if you found it helpful.",3
"By the time I towel dry, the scent is gone.  Will probably try another scent next time.  Probably would not recommend it.",3
"I use grape seed oil on my hair mix with a few other oils mix with three small drops of neem oil use it for my natural hair. I also use grape seed on my body, it gives you a natural looking glow and it help your skin become solf and sooooooo smooth good stuff. Do it the natural way well ya.",5
"The brushes, bowl and combs all work fine. As others have said, the clips are so-so, but you can buy a cheap pack of clips for $5 or less to go with it and you'll be fine. I'm usually a lazy hair-dyer but when I do have the time and patience to do it the &#34;right&#34; way, even with this cheap kit, it drastically improves the appearance of your hair coloring. I would recommend this if you want something cheap and useful to aid in your at-home hair salon adventures.",4
This is a great spray to keep hair moist and lessen frizzy hair in a dry environment with furnaces going constantly in the cold. It smells nice and it works.,5
M57 is the Konad plate I use most often. The Leopard and Zebra print designs are so versatile and depending on your color choices can really make your nails POP or give them a super chic textured look. The fishnet design is very nice as well but I don't think it's as easy to wear as the other two. I only give this plate four stars though because I don't really use the other designs,4
"Needed a little something extra this Winterfor dry skin and have just discovered a newall-around moisturizer! This product is verylight and seems to work best on my face ...Its also non-greasy, so if you need a littleextra layer, the skin absorbs it very well ...I'm adding this to my daily Winter routine!",5
I purchased this hand soap based on the rave reviews but I don't see anything special about it.  I think it cleans well but the scent is somewhat &#34;fake&#34;.  I don't like it.  I may try other scents.  I prefer hand soap from Bath & Body Works.,2
"Self-adjusting providing an even REALISTIC tan. Very faint fake tanner smell, if any. Black-green colored thick lotion helps with application.",5
"My college-age daughter has dark brown hair which she has professionally dyed platinum blonde.  She wears it in a cute short spiked-type style which she achieves by blowing dry and straightening.  And as an active young woman, she sweats and washes her hair often, sometimes even twice a day.  So her hair goes through a lot.She has been using this deep conditioning mask for a month now.  She says it's the best product she has ever used to keep her hair soft and shiny, and to help protect against split ends and dry scalp.  She says that the mask is easy to use, and she likes that it has no scent.  She says that she likes wearing her perfumes, and doesn't like her hair products to interfere with their scent.  She uses the product just about every time she shampoos unless she is really pressed for time.  She says that her hair has never looked better.  She asked me to send her the Tresemme Renewal Shampoo and more of this conditioning mask before she runs out, so I know that she really likes it.  It may be a tad pricy for a college student's budget, but for what it does, I think the price is worth it.Recommended.",5
I saw a product similar to this on &#34;Shark Tank&#34; and thought it was brilliant. Most of my makeup/foundation is in glass bottles and I can never get all of it out. This lil guy does the job! I love it :),5
"I've tried many toners and I have to say I love this product!  After cleansing my face, I apply with cotton swabs and my skin feels so great!  In addition, there is no overwhelming smell.  Once again, Olay lives up to their own standard of quality products . .",5
Perfect size and shape for nail art. Shipment was awesome stay on along time with uv polish or gel and super glue form own personal experience. Will buy more in the future.,5
The 24 acne free system did not work for me like I would have hoped. Made my face very dry and then it burned and it broke out even more. Will not be buying again.,2
"This oil is great for hot oil treatment after washing hair. My beautician loves it. If using daily only use a little, fragrance can be a little strong if use to much. I would recommend this product.",5
"I really like this powder! it goes on smooth, stays on, not heavy, and it looks really well, the shade matches and blends well, I can wear it with or without foundation, and it still covers well, and looks very nice. I have already ordered more of this product! I have been using it for a few weeks, along with some other age rewind products, im not sure if the age rewind works other than on the under eye product, which I have used a lot longer, and can say that I can tell a difference in that area, but I am telling a slight difference in my skin, and it doesn't break my skin out, which a lot of products do, which is great, and I really like the way my skin is now, so I do recommend this product!",5
"This product is light and not greasy but provide your hair just the right amount of moisturizer. Make sure when using this product, you completely rubing into your scalp for the best results.",5
"I have never used a body wash, but got this when I bought some other Oily products. I used it and it is wonderful, the smell is fab and may skin feels so great and smooth. Even though I moisturize right after my bath, this seems to have made my skin even nicer.Love it.",5
"I have used this styling product for years!It works really well even with my fine hair, just use a little.Great for Thick hair too, just use more!",5
"This is an update to a previous review. I use this product between my eyebrows and on the side of my nose, which gets a crease because I sleep on my side. I love this product because it's so easy and it really works! I cut these in half down the middle - the full size is actually a little large for between my eyebrows and would sometimes take a hair or two when removed. Occasionally, there is adhesive residue left on my forehead - but it washes easily off. (This is why I gave 4 instead of 5 stars.) But I'm elevens- and crease-free. So simple. I have these on automatic reorder and have been using them for over a year (I'm 38). I am disappointed in the creeping cost increase of this product. When first started using these, they were about $15 but now over the last year or so, they've been incrementally rising the price to close to $20. That is frustrating and annoying.",4
"This was the first BB cream I ever tried. I've never been able to keep up with a makeup regime because the day after I put on foundation, I always break out. I chose this BRTC BB cream because the label said it was designed for oily, troubled skin&#8212;which is exactly what I have. This product did not make me break out. However, it does nothing to control oil, and ends up looking cakey. BB creams don't come in many colors, but because they &#34;oxidize&#34; after 10-15 minutes on your skin, they shouldn't look unnatural. This one does. I'm fair-skinned with slight yellowish undertones, but this BB cream sat on my face like a mask. Seriously, I'm really pale&#8212;I hate being in the sun, and this stuff STILL looks too white on me.Moreover, it does NOT photograph well! I wore this to a family gathering and in every photo, it looked like I'd applied my grandma's pressed powder in a sauna.Instead of this stuff, I recommend Skin79's Hot Pink BB Cream. If you have oily skin, you still might need to blot your face in the afternoon. But the Skin79 stuff is smoother and spreads much more easily, and still doesn't make break out despite also having sun protection (which the BRTC one does not have).",1
"I have thick hair, so I need a hairdryer with some serious power and heat.  This model is much better than my last hairdryer.  It only has two heat settings, but that's all I really need.  I sometimes accidentally turn it off because of where the on/off switch is, but it takes 0.5 seconds to turn it back on so who cares.  It doesn't just blow air into my hair, it blows my hair around and gets it dry much faster than other hairdryers. It's light so my arm doesn't get tired.  I haven't had problems with it sucking my hair into the intake vent either.  I've had it for more than a year, and if it dies, I'll get another one.  Highly recommend!",4
"I know there is an expression, ""I'm speechless"" but "" I'm wordless"". This is so splendiferous and fun. I just put one coat over a China Glaze gold glitter. It gave my nails such beautiful demension with all different colors subtly sparkling. This looks wonderful over most any color if you like glitz which by now you know I obviously do. Take a chance, it is truly silver splendor. Will brighten up purple, red, pink , copper and let your imagination run wild. Have fun and enjoy.",5
This is a good lip stain it lasts a long time. I am fair complected and this color is good for me.,5
"The Nexxus Hydralight Weightless Moisture Leave-in Conditioning Foam truly lives up to its name! This is my first Nexxus product, and I love it! The product is definitely weightless, and it's also super moisturizing. In addition to being weightless and moisturizing, it detangled my hair. I washed my hair in the shower and sprayed it on, and the comb glided through my hair. This leave-in is one of my new staples!",5
I've always used this for my hair and my wigs leaves them silky and smooth will always use this product love it,5
This is a great product but it's way to thick for me. I end up mixing some water with it so it's not so thick.,4
"I have purchased several Suave Professionals products and have really experienced great success with them.  I have also tried the WHOLE line of the Suave Professionals Macadamia line.  I really like the weightless and oil free performance of this oil. It is great for fine hair and doesn't leave an oily residue or weight your hair down.  I like to spray the product DIRECTLY into my hands and then run my fingers through my hair.  I have short hair and use three pumps into my hands.This is also great to use when you blow dry your hair or use any heat implements to style your hair.  All in all, a GREAT product at a great price!",4
"This lipstick was a great price for the product.  The color is a pretty pink, and it is very matte.",5
This brush is PERFECT for blending and getting beautiful looks. Super soft just like my other Sigma brushes and is a must have in anyone's collection!,5
"Okay, so I'm not a fan of fake lashes or having to put on fake lashes but I found these to be relatively easy to put on and take off. There were no embarrassing mishaps like lashes falling on my nose and they Don't look unbelievably fake. I wear them on dress up days and they make me look sexy(ier). Great price, nice looking and easy to put on. Who could ask for more out of fake eye lashes?",4
Super nice color. Love how it has a tiny bit of sparkle. I like the darker brown also and use it as an eyeliner. Love it.,5
"I figured the protective glove would actually be... I don't know... protective? It's just a regular thin glove, and you can't touch the styling iron for more than a second or two or it burns anyway. That said, I forged ahead and attempted to get the bouncy waves promised to me by the ads...I have very long, medium texture hair. I blew it dry and then used this styler to try to make it wavy. It was tricky to use and I felt very awkward trying to get my hair wrapped all the way around in figure 8s. I did the best I could, in approximately 1 inch sections as it advises, and what I ended up with was just weirdly inconsistent, sort of ""bent"" hair that looked like a combo of bedhead and windblown beachy. Not at all attractive.I know this whole double-prong thing is a new trend, but I don't get it. Maybe if I spent hours fooling around with this trying to get it juuuust right, I might end up with more consistent waves, but I don't have that kind of time to waste, and I'm not convinced the end result would be anything special anyway. Back to conventional curling irons for me.",2
"Fit my olay spin brush and is not generic. Bristles protected by packaging in their original box, so no bent bristles.",5
"I was looking for a gentler toner, and this is it. It works well and I really like the smell. I have had a couple of people comment on how good I smell after using it. And it not an overpowering smell, just a light rose scent.",4
"I never liked this kind of 'effects' in a nail polish. I thought it looked messy. However, I loved this polish. It's a great product for a great price.",5
"what a variety! the designs are so beautiful and of such good quality!i love them ALLlol I lack fingernails now, i wanna try them all! XD!they all are so stylish and beautiful, it works perfectly with the most basic kit of konad stamp and scrapperI didnt buy the base to hold the disc, I didnt consider it necessary, and i was right, it isnt necessaryit works perfectly just like it is!little, handy and easy to store! they weight almost nothing, and I dont get why it has some bad reviews. Its a really good buy, in my opinion, this set is pure win - it comes out a lot more cheap than to be buying each plate one by one separatelyi am SO happy with my purchase I may order again as gifts to my girlfriends!",5
some review said the smell is awful but I find it delightful. since it's milky so no harsh rubbing but medium exfoliating result,5
"I cannot get enough of Shany's Makeup Brushes with the Make up Apron.They are so cute and handy! Perfect for on the go or wannabe teen makeup artists like myself. The Apron is perfect, I feel so professional!",5
"This serum works great! My skin drinks it in and I have *finally* seen some wrinkle reduction after years of using expensive &#34;wrinkle&#34; creams. The ingredients are high quality and mostly natural. But you should pay attention to the directions. I didn't and I did run into some problems.I started to see an improvement in hydration within the first day or two. I had a ton of dry patches from winter and they were gone right away. Then I saw an improvement in the color of my skin - less splotchy pink sections. That was about it for 2 weeks, except that I noticed an increase in acne.The product is all natural and noncomedogenic so it didn't make sense. I had stopped using all my other products so I could see what if any results were from the vitamin c serum. After a few more weeks, I noticed my skin was getting thicker and that &#34;maybe&#34; some of my wrinkles were becoming more shallow. But the acne got worse.I wanted to keep using the product because I have never seen an improvement in wrinkles from any of the products I've used and I wanted to keep going. So I did keep going. The acne stayed, the wrinkles improved.Then I started to think about my acne. I have had acne since I was a teen and into my 30's. Then it went away when I started using retinols. They never budged my wrinkles but did clear up my acne beautifully. I had stopped using the retinol cream when I started the vitamin C serum.So I re-read (instead of just skimming) the directions. I was applying the vitamin C morning and evening. The recommendation was to apply it in the morning, let it soak in, then apply your usual lotions. In the evening, use your other regular products. Hmmm...So I started using the Vitamin C only in the morning, and added my retinol cream back in the evening. The acne cleared up very quickly (days) and the results seem to keep getting better in the wrinkle battle.I don't know that I'll ever have 20-something skin again, but I am VERY, VERY happy with the improvement.",5
"Someone once described this as a warm spicy creamsicle. And it totally is. It's very spicy but has a creamy base with orange to it. Doesn't last all day, but majority of the day",5
required for all crafting and cake paintinggreat for christmas and other holiday art that require fine touches.  this is what i have been looking for.,5
"You know how your nails won't dry because the coat was too thick? Not with this! I applied one coat like the instructions said, a thick one, mind you and it still dried. What I loved the most: NO blanket prints in the morning! I'm definitely buying this again and I'd recommend TopSpeed to anyone.",5
"I like the fragrance.  It's a bit ""potent"" but that's fine for me.  I like the design of the bottle, and the face that the cap is on the bottom, which makes a lot of sense.  I've been using it for a couple of weeks.  It's supposed to not dry your skin out so much, and I guess that's probably the case.  I've used some body was that was too astringent, but this one is fine. It states that it's both body and face wash.  I don't personally use it on my face, as I use a separate face wash for that.  Overall I like this body wash more than many I've used, and the price is right also.",5
I'm only giving this 4 stars because &#34;brown&#34; isn't really my color. This can pass for the days when I want something that really looks just &#34;gold&#34;.,4
"For me it's always the conditioner rather than the shampoo that determines how good (or bad) my hair feels and looks. Pretty much any shampoo that gets my hair clean and doesn't stink is fine, as long as I have a good conditioner. This shampoo works great for me when used with the conditioner that goes with it. It gets my hair clean with just a small amount.  With this shampoo, my hair doesn't require the &#34;rinse and repeat&#34; step, but if you have oily hair your results may vary. The fragrance is lovely and not too strong, and it doesn't linger. Definitely not overly perfumed.I've tried three different shampoos and conditioners in this Suave Professionals Natural Infusion line, and have had excellent results with all of them.",5
"Well layered, it is curly and thick! The bangs are sided and the color is a beautiful light brown! It is VERY wavy and a little curly, easily gets frizzy however. The only complaint I have is that the cap is a little tight for me and gives me headaches. Overall, it is nice and super long!",4
"Fast delivery, product as described.  These came packaged and brand new!  I love all the different designs and they were a great deal for all the plates you get.",5
"Be careful with this brand, even though they state they are natural and contains no glycols. This product does contain glycols which they try to hide in the ingredient list by listing it with natural components. Please look carefully at the ingredients and make sure you are not spending more money for this product which doesn't contain all natural ingredients.",1
"I MIX THIS WITH MY MOISTURIZER, JUST A COUPLE OF DROPS.  LOVE HOW IT FEELS AND ALSO TAKES SHINE AWAY FROM FACE WHILE KEEPING IT MOISTURIZED.  I WILL ORDER AGAIN.",4
"First off, be warned that this product is extremely shimmery, even for a champagne color.However, it's very pretty and elegant on the lid. It does show up quite well even without a primer. It doesn't clump up or anything. I like to just dust it over a base for a subtle sparkle to my eyes, but it can easily be worn as a regular shadow too. I also use it to highlight my inner corners since white looks a bit harsh against my warm toned skin.",5
I purchased this some time ago when the Holland collection first came out. Thanks A Windmillion is a gorgeous dusky green-blue. The formula is great. This entire collection is pretty awesome and I think I will be picking up a few other colors from it.,4
"At first I loved the GHD flat iron.  It was comfortable to hold, heats in a flash, and did a great job of styling my hair.  However, after about three months of using it I started noticing my hair breaking.  I had some minor breakage while combing and blow drying, but as soon as I use the GHD IV flat iron my hair snaps off all over the place.  No amount of anti-snap or thermal heat protectors has improved the situation.  My sink is full of snapped off hair, and I have very fine thin hair, so this has caused a huge concern.  I'm not kidding I think I have only half my hair left.  When my stylist uses his flat iron my hair does not do that.  The conclusion I'm coming to is that the lack of heat control is a big problem.  I'm buying another flat iron but one that has temperature control.",5
"I love this product.  Makes my hair feel soft.  Not sure it is really mending split ends, though.  I just like using a light leave in conditioner instead of a cream rinse.",5
"I just love this LED lamp; it is so easy to use and does everything for you.  The timer is accurate and goes off automatically when time is up.  The lamp is small and therefore, takes up less space (which I am limited on).  The lamp is made well, is pretty to look at and works like a charm. And, there is more than enough room inside this lamp for all 4 fingers at once and some wiggle room too.  I really like that feature as some lamps I viewed looked very small inside.  I would 'highly' recommend you try this lamp; you will not be disappointed.",5
"I tried both the Shine and Color Care conditioner from this new Suave line.  The smell is fantastic - spicy and a bit exotic.  The problem is the oils they use.  At the Suave price point, one can assume there is only a very small amount of the advertised Argan oil, as that is very expensive.  So, this product has coconut oil and mineral oil, which appear to be the 2 main conditioners.  I first tried the Color Care and like the result on my hair - soft, smooth, and shiny.  The problem?  The type of oil used in the product has made my shower floor very slippery. I don't know if it is the coconut oil or the mineral oil, but after using this product, the next time I got in the shower, I almost fell because the floor was slippery. This has never happened to me before (the shower floor is even textured) and the only difference was the introduction of this product into my routine the day before.I tried the Shine conditioner soon after with the same result.  Soft and shiny hair, dangerously slippery shower floor.",3
i did receive the product but have not used it as yes as i am trying to us the set that i have now,4
"Okay, here's the deal; you take the rich, creamy and luminescent white cleanser formula, wrap it up in a posh-looking package design and change the price tag from $6.42 to $30...okay, $15.  Will it sell?  Yes, Pond's cleanser looks and feels that good!Of course, what really matters is the contents itself, and, that considered, I especially like that the exfoliating beads in the cleanser are so subtle that they easily wash off my face--and not, like most of the other exfoliating cleansers that I've used--get caught in my eyes--not a good feeling!As far as scent goes, contrary to what many of the other reviewers say, I smell a delicate, non-intrusive aroma that accentuates the product. Yes, Pond's leaves my face super clean, and knowing that the cleanser will not clog my pores is an added perk. As far as long-lasting results, I think my skin is just as ""renewed"" and ""luminous"" as before I used this Pond's product...at my age, I do not expect any miracles from any product, regardless of what skincare manufacturers promote or promise.Stacy Lytwyn, Marketing Guru/Motivational Speaker/JournalistAuthor: CONSUMMATE CONNECTICUT: DAY TRIPS WITH PANACHE",4
"Absolutely love these. I have bought several in order to swatch my ever expanding nail polish collection and found that they work fine with both regular polish and gel polish alike.The fact that these swatch sticks are clear is awesome - I have used one entire set just to swatch various topcoats. By doing this, I can easily stack swatches one on top of the other in order to see exactly what a certain top coat will look like over a certain nail polish.One of the best bits of advice that I can offer is to paint the underside of the swatch sticks as opposed to the top. By doing so, you will avoid the polish chipping off after time and also painting the underside makes it easy to tell what matte polishes will look like when topcoated simply by looking either at the bottom or the top of the swatch.I did end up taking the bolt out and replacing it with a large binder ring in order to make it a bit easier for me to arrange them to my liking and add new swatch sticks in when necessary. This worked perfectly, and I am very happy with my newly swatched collection!",5
"My hair type is fairly normal (naturally), however I highlight it blonde and also wear hair extensions.  This conditioner works wonders on my own damaged ends and keeps my extensions hydrated. This is the only conditioner I will use when I am wearing extensions, as it is the only condition that has ever restored the moisture in the ends of my hair extensions to make them look like the day I bought the hair! When I use it on my own hair, without the extensions, my hair is extremely silky and is noticeably healthier looking.I tried this product several years ago after experimenting with other deep conditioners...Kerastase, Redken, and Neutrogena. They each worked okay for me, but my hair was still quite dry.The condition is very thick, but doesn't weigh the hair down. Its best to use it on the bottom half of your hair, keeping it away from the roots unless you have extremely dry hair all the way to your scalp. The only time I apply it to my hair from root to end is the first shampoo after I get my hair colored.I recommend using it every other shampoo if your hair is pretty damaged. You won't notice any buildup or weight if you use it every shampoo, though.The tub of conditioner is huge, so don't let the price intimidate you.Worth every penny. It lasts forever, and I probably use more than the average person.The scent? Unique, and not too strong. Almost like a minty strawberry.Strongly recommend this product to anyone who is looking to restore moisture in their hair.",5
"I had seen Lanza products at my hair salon, but they were too expensive.  So I came to my Amazon and found the same leave-in conditioner for a fraction of what the salon charged.  I apply just a dime-size amount and work it through my hair with my fingers and a comb.  My hair damage is from blow drying and flat ironing...this product is repairing the frizz with each use and leaves my hair soft and shiny.  Will continue to use it and recommend it to others who suffer from damaged hair.",5
"I bought this product along with the Godefroy eyebrow tattoos. Although the product is easy to apply, I found the product too light for my dark brunette brows so I still need to use an eye pencil.",3
"My hair: long, curly (3b), very dry and fine (i.e., I need some weight from my curl creams to control frizz & make my hair more vertical than pyramid shaped). This product is not a multi-tasker for me.  It did give nice definition under a gel, but added no moisture or weight to my hair. It also did zero as a 2nd day hair product, which is something I really look for in a cream. The consistency has very little 'slip' and is not silky or rich, but the feel is not unpleasant. More like a lotion than a cream to me.I bought this to replace Cantu Shea Butter Repair Cream, which is very rich & heavy, but doesn't add a lot of curl definition for me, and Fructis Leave In Cream, which does, but doesn't provide much weight. Both of these work very well for me on dry 2nd day hair. For the price & performance, I think either of these products are a better choice.",3
Usually this is the only thing that I have to put on my face at night after washing. I have very dry skin If I do not use this. I have used it every morning and night for about two months now & I have noticed that my skin is smoother and healthier looking. I also use it on a cotton ball as a makeup remover because it is good for sensitive skin yet effective. Will definitely be repurchasing when I run out!,5
Oh my god look at all these colors! And it's only 10 bucks! I like to change up my eyeshadow a lot and I'm not made of money so I got this bad boy. They go on smooth and if you use eyeshadow primer they look really vibrant. People think I'm wearing MAC or Urban Decay.,5
